ds,input_dim,# lay,# neu,acc,enc_at_l,enc_eq,solver,ddup,ohe-ddup,h_type,h_solver,# gates,# gates_f,# cl,# var,# avg_cl_s,# avg_var_s,# expl,run_t,t_Model,t_Encoding,t_Explain,t/Exp,m_enc,m_expl,dedup_strat,exp_strat,proc_rounds
monk3,17,2,10,0.9635416716337204,tot,bit,gc3,sat,0,lbx,mgh,20,2,37,42,110.50,94.00,3,0.1305711269378662,0.018545866012573242,0.10477113723754883,0.0069501399993896484,0.002316713333129883,63.37 KB,112.07 KB,b_full,mus,0
monk3,17,2,10,0.9635416716337204,tot,bit,gc3,sat,0,lbx,mgh,20,2,37,42,110.50,94.00,3,0.12349104881286621,0.020205974578857422,0.09685707092285156,0.0061719417572021484,0.002057313919067383,63.82 KB,110.18 KB,b_full,mus,0
monk3,17,2,10,0.9635416716337204,tot,bit,gc3,sat,0,lbx,mgh,20,2,37,42,110.50,94.00,3,0.12267494201660156,0.01874089241027832,0.09667706489562988,0.006905794143676758,0.002301931381225586,63.37 KB,111.56 KB,b_full,mus,0
monk3,17,2,10,0.9635416716337204,tot,bit,gc3,sat,0,lbx,mgh,20,2,37,42,110.50,94.00,3,0.12230205535888672,0.018416166305541992,0.09704089164733887,0.006525993347167969,0.0021753311157226562,63.37 KB,110.47 KB,b_full,mus,0
iris,8,2,12,0.8333333134651184,tot,bit,gc3,sat,2,lbx,mgh,24,4,29,14,76.50,75.00,2,0.2051839828491211,0.07285380363464355,0.11862802505493164,0.013427019119262695,0.006713509559631348,93.1 KB,100.6 KB,parent,mus,0
iris,8,2,12,0.8333333134651184,tot,bit,gc3,sat,2,lbx,mgh,24,4,29,14,76.50,75.00,2,0.13738393783569336,0.009398937225341797,0.12111210823059082,0.0065538883209228516,0.0032769441604614258,84.04 KB,113.17 KB,parent,mus,0
iris,8,2,12,0.8333333134651184,tot,bit,gc3,sat,2,lbx,mgh,24,4,29,14,76.50,75.00,2,0.13601088523864746,0.009654045104980469,0.12013578414916992,0.005935192108154297,0.0029675960540771484,92.45 KB,84.27 KB,parent,mus,0
iris,8,2,12,0.8333333134651184,tot,bit,gc3,sat,2,lbx,mgh,24,4,29,14,76.50,75.00,2,0.12432503700256348,0.009225130081176758,0.1087498664855957,0.0060269832611083984,0.0030134916305541992,83.51 KB,111.47 KB,parent,mus,0
iris,8,2,12,0.8333333134651184,tot,bit,gc3,sat,2,lbx,mgh,24,4,29,14,76.50,75.00,2,0.1245126724243164,0.008939027786254883,0.1093297004699707,0.0059201717376708984,0.0029600858688354492,92.29 KB,84.69 KB,parent,mus,0
iris,8,2,12,0.8333333134651184,tot,bit,gc3,sat,0,lbx,mgh,24,4,29,14,76.50,75.00,2,0.14033174514770508,0.00905299186706543,0.12371206283569336,0.007192134857177734,0.003596067428588867,73.22 KB,100.95 KB,full,mus,0
