ds,input_dim,# lay,# neu,acc,enc_at_l,enc_eq,solver,ddup,ohe-ddup,h_type,h_solver,# gates,# gates_f,# cl,# var,# avg_cl_s,# avg_var_s,# expl,run_t,t_Model,t_Encoding,t_Explain,t/Exp,m_enc,m_expl,dedup_strat,exp_strat,proc_rounds
monk2,17,2,10,0.6653645783662796,tot,bit,gc3,,N/A,lbx,mgh,20,20,91,45,151.00,89.50,4,0.0976567268371582,0.024657726287841797,0.06457924842834473,0.008128643035888672,0.002032160758972168,98.34 KB,128.13 KB,full,mus,0
monk2,17,2,10,0.6653645783662796,tot,bit,gc3,,N/A,lbx,mgh,20,20,91,45,151.00,89.50,4,0.09618616104125977,0.023981094360351562,0.06370782852172852,0.008192062377929688,0.002048015594482422,98.34 KB,128.06 KB,full,mus,0
monk3,17,2,10,0.9635416716337204,tot,bit,gc3,sat,N/A,lbx,mgh,20,2,37,42,110.50,94.00,3,0.15759587287902832,0.04827713966369629,0.10307502746582031,0.005940914154052734,0.001980304718017578,62.62 KB,109.23 KB,full,mus,0
monk3,17,2,10,0.9635416716337204,tot,bit,gc3,sat,N/A,lbx,mgh,20,2,37,42,110.50,94.00,3,0.12276601791381836,0.01926279067993164,0.09692692756652832,0.006226062774658203,0.002075354258219401,62.41 KB,109.09 KB,full,mus,0
monk3,17,2,10,0.9635416716337204,tot,bit,gc3,sat,N/A,lbx,mgh,20,2,37,42,110.50,94.00,3,0.12158322334289551,0.01842522621154785,0.09652876853942871,0.006303071975708008,0.0021010239919026694,61.23 KB,108.48 KB,full,mus,0
monk3,17,2,10,0.9635416716337204,tot,bit,gc3,sat,N/A,lbx,mgh,20,2,37,42,110.50,94.00,3,0.12143898010253906,0.018830060958862305,0.09616494178771973,0.00616908073425293,0.0020563602447509766,269.41 KB,318.81 KB,full,mus,0
monk3,17,2,10,0.9635416716337204,tot,bit,gc3,sat,N/A,lbx,mgh,20,2,37,42,110.50,94.00,3,0.12037110328674316,0.018680095672607422,0.09510588645935059,0.006308078765869141,0.0021026929219563804,62.66 KB,109.23 KB,full,mus,0
monk3,17,2,10,0.9635416716337204,tot,bit,gc3,bdd,N/A,lbx,mgh,20,2,37,30,110.50,82.00,3,0.13382601737976074,0.01837897300720215,0.10848116874694824,0.00652003288269043,0.002173344294230143,600.93 KB,138.46 KB,full,mus,0
monk3,17,2,10,0.9635416716337204,tot,bit,gc3,bdd,N/A,lbx,mgh,20,2,37,30,110.50,82.00,3,0.1452031135559082,0.020000934600830078,0.11812591552734375,0.0065500736236572266,0.0021833578745524087,599.61 KB,137.09 KB,full,mus,0
monk3,17,2,10,0.9635416716337204,tot,bit,gc3,bdd,N/A,lbx,mgh,20,2,37,30,110.50,82.00,3,0.14288115501403809,0.019026994705200195,0.11700797080993652,0.006493091583251953,0.0021643638610839844,600.02 KB,137.66 KB,full,mus,0
monk3,17,2,10,0.9635416716337204,tot,bit,gc3,bdd,N/A,lbx,mgh,20,2,37,30,110.50,82.00,3,0.14421486854553223,0.01958608627319336,0.11790609359741211,0.006296873092651367,0.0020989576975504556,599.99 KB,137.66 KB,full,mus,0
monk3,17,2,10,0.9635416716337204,tot,bit,gc3,bdd,N/A,lbx,mgh,20,2,37,30,110.50,82.00,3,0.14347505569458008,0.019282817840576172,0.11759114265441895,0.0062389373779296875,0.002079645792643229,599.2 KB,136.5 KB,full,mus,0
monk3,17,2,10,0.9635416716337204,tot,bit,gc3,,N/A,lbx,mgh,20,20,85,41,157.00,93.00,3,0.08063411712646484,0.018265962600708008,0.054847002029418945,0.007230043411254883,0.0024100144704182944,89.58 KB,109.53 KB,full,mus,0
monk3,17,2,10,0.9635416716337204,tot,bit,gc3,,N/A,lbx,mgh,20,20,85,41,157.00,93.00,3,0.07876300811767578,0.019524097442626953,0.05207514762878418,0.00687098503112793,0.00229032834370931,86.15 KB,113.47 KB,full,mus,0
monk3,17,2,10,0.9635416716337204,tot,bit,gc3,,N/A,lbx,mgh,20,20,85,41,157.00,93.00,3,0.08448600769042969,0.020901918411254883,0.056610107421875,0.006669044494628906,0.0022230148315429688,85.86 KB,113.18 KB,full,mus,0
monk3,17,2,10,0.9635416716337204,tot,bit,gc3,,N/A,lbx,mgh,20,20,85,41,157.00,93.00,3,0.08330297470092773,0.018717050552368164,0.057440996170043945,0.00683903694152832,0.00227967898050944,85.86 KB,113.18 KB,full,mus,0
monk3,17,2,10,0.9635416716337204,tot,bit,gc3,,N/A,lbx,mgh,20,20,85,41,157.00,93.00,3,0.0765371322631836,0.018696069717407227,0.051219940185546875,0.006359100341796875,0.0021197001139322915,85.86 KB,113.18 KB,full,mus,0
iris,8,2,12,0.8333333134651184,tot,bit,gc3,sat,N/A,lbx,mgh,24,4,29,14,76.50,75.00,2,0.21186518669128418,0.07632303237915039,0.12145805358886719,0.013724088668823242,0.006862044334411621,76.12 KB,104.57 KB,full,mus,0
