ds,input_dim,# lay,# neu,acc,enc_at_l,enc_eq,solver,ddup,ohe-ddup,h_type,h_solver,# gates,# gates_f,# cl,# var,# avg_cl_s,# avg_var_s,# expl,run_t,t_Model,t_Encoding,t_Explain,t/Exp,m_enc,m_expl,dedup_strat,exp_strat,proc_rounds
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,g42,sat,0,sat,mgh,52,19,185,59,406.04,230.50,10,0.33731794357299805,0.015377044677734375,0.3005218505859375,0.020725011825561523,0.0020725011825561525,178.34 KB,212.56 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,g42,sat,0,sat,mgh,52,19,185,59,406.04,230.50,10,0.33356738090515137,0.014677047729492188,0.29702019691467285,0.021218061447143555,0.0021218061447143555,188.87 KB,220.53 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,g42,sat,0,sat,mgh,52,19,185,59,406.04,230.50,10,0.3607008457183838,0.01635885238647461,0.3223459720611572,0.02133798599243164,0.002133798599243164,189.32 KB,220.97 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,g42,sat,0,sat,mgh,52,19,185,59,406.04,230.50,10,0.3703927993774414,0.018492937088012695,0.33016014099121094,0.021004915237426758,0.002100491523742676,186.97 KB,218.62 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,mcb,sat,0,sat,mgh,52,19,185,59,409.20,230.50,10,0.31774210929870605,0.014507055282592773,0.2827489376068115,0.019941091537475586,0.0019941091537475585,178.82 KB,210.84 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,mcb,sat,0,sat,mgh,52,19,185,59,409.20,230.50,10,0.32288694381713867,0.015306949615478516,0.28727102279663086,0.01974797248840332,0.001974797248840332,189.16 KB,221.12 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,mcb,sat,0,sat,mgh,52,19,185,59,409.20,230.50,10,0.3184041976928711,0.014722108840942383,0.2826828956604004,0.020372867584228516,0.0020372867584228516,189.03 KB,220.99 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,mcb,sat,0,sat,mgh,52,19,185,59,409.20,230.50,10,0.3211662769317627,0.014465093612670898,0.28620004653930664,0.019886016845703125,0.0019886016845703123,189.11 KB,220.97 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,mcb,sat,0,sat,mgh,52,19,185,59,409.20,230.50,10,0.31832385063171387,0.014724016189575195,0.2823770046234131,0.020420074462890625,0.0020420074462890623,188.87 KB,220.68 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,mcb,sat,0,sat,mgh,52,19,185,59,409.20,230.50,10,0.3188650608062744,0.015110015869140625,0.2830798625946045,0.020017147064208984,0.0020017147064208983,178.98 KB,210.72 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,mcb,sat,0,sat,mgh,52,19,185,59,409.20,230.50,10,0.31760692596435547,0.014989137649536133,0.28082776069641113,0.021084070205688477,0.0021084070205688475,188.87 KB,220.56 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,mcb,sat,0,sat,mgh,52,19,185,59,409.20,230.50,10,0.3352210521697998,0.014599084854125977,0.2986750602722168,0.021289825439453125,0.0021289825439453126,178.34 KB,212.52 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,mcb,sat,0,sat,mgh,52,19,185,59,409.20,230.50,10,0.3584609031677246,0.016060829162597656,0.3195960521697998,0.022039175033569336,0.0022039175033569335,188.87 KB,220.53 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,mcb,sat,0,sat,mgh,52,19,185,59,409.20,230.50,10,0.34097981452941895,0.016772747039794922,0.3029820919036865,0.020481109619140625,0.0020481109619140624,189.16 KB,220.81 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,mcm,sat,0,sat,mgh,52,19,185,59,379.40,230.50,10,1.5226099491119385,0.01570892333984375,1.4806358814239502,0.02557516098022461,0.002557516098022461,394.82 KB,426.84 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,mcm,sat,0,sat,mgh,52,19,185,59,379.40,230.50,10,1.553260087966919,0.016155242919921875,1.5109570026397705,0.02484893798828125,0.002484893798828125,189.01 KB,220.98 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,mcm,sat,0,sat,mgh,52,19,185,59,379.40,230.50,10,1.5919990539550781,0.01678633689880371,1.548994779586792,0.025475025177001953,0.0025475025177001953,179.12 KB,211.02 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,mcm,sat,0,sat,mgh,52,19,185,59,379.40,230.50,10,1.5831139087677002,0.01633310317993164,1.54024076461792,0.02581930160522461,0.002581930160522461,189.3 KB,221.16 KB,parent,mus,0
